period,biz_line_id,branch_id,product_type,customer_segment,actual_revenue,actual_direct_cost,actual_allocated_expense,actual_profit,actual_trade_volume,actual_commission_rate
2025-02,BROKERAGE,B006,BOND,RETAIL,863593.18,198626.43,259077.95,405888.8,3213506767.31,0.00026874
2025-02,BROKERAGE,B006,ETF,RETAIL,1835135.51,422081.17,550540.65,862513.69,5995933358.53,0.00030606
2025-02,BROKERAGE,B006,STOCK,HNW,2795111.86,642875.73,838533.56,1313702.57,8603944600.78,0.00032486
2025-02,BROKERAGE,B006,FUND,HNW,819256.92,188429.09,245777.08,385050.75,2802050923.63,0.00029238
2025-02,BROKERAGE,B006,BOND,HNW,385532.67,88672.51,115659.8,181200.35,1648265249.19,0.0002339
2025-02,BROKERAGE,B006,ETF,HNW,819256.92,188429.09,245777.08,385050.75,3075421745.44,0.00026639
2025-02,BROKERAGE,B006,STOCK,INSTITUTION,1869370.81,429955.29,560811.24,878604.28,7764199607.75,0.00024077
2025-02,BROKERAGE,B006,FUND,INSTITUTION,547919.03,126021.38,164375.71,257521.94,2528570753.48,0.00021669
2025-02,BROKERAGE,B006,BOND,INSTITUTION,257844.25,59304.18,77353.27,121186.8,1487394560.87,0.00017335
2025-02,BROKERAGE,B006,ETF,INSTITUTION,547919.03,126021.38,164375.71,257521.94,2775260583.09,0.00019743
2025-02,BROKERAGE,B007,STOCK,RETAIL,8608944.53,1980057.24,2066146.69,4562740.6,23064944822.4,0.00037325
2025-02,BROKERAGE,B007,FUND,RETAIL,2523311.33,580361.61,605594.72,1337355.0,7511572068.6,0.00033592
2025-02,BROKERAGE,B007,BOND,RETAIL,1187440.62,273111.34,284985.75,629343.53,4418571805.06,0.00026874
2025-02,BROKERAGE,B007,ETF,RETAIL,2523311.33,580361.61,605594.72,1337355.0,8244408367.97,0.00030606
2025-02,BROKERAGE,B007,STOCK,HNW,3843278.81,883954.13,922386.91,2036937.77,11830423826.08,0.00032486
2025-02,BROKERAGE,B007,FUND,HNW,1126478.27,259090.0,270354.78,597033.48,3852820019.99,0.00029238
2025-02,BROKERAGE,B007,BOND,HNW,530107.42,121924.71,127225.78,280956.93,2266364717.64,0.0002339
2025-02,BROKERAGE,B007,ETF,HNW,1126478.27,259090.0,270354.78,597033.48,4228704899.99,0.00026639
2025-02,BROKERAGE,B007,STOCK,INSTITUTION,2570384.87,591188.52,616892.37,1362303.98,10675774460.65,0.00024077
2025-02,BROKERAGE,B007,FUND,INSTITUTION,753388.67,173279.39,180813.28,399295.99,3476784786.04,0.00021669
2025-02,BROKERAGE,B007,BOND,INSTITUTION,354535.84,81543.24,85088.6,187904.0,2045167521.2,0.00017335
2025-02,BROKERAGE,B007,ETF,INSTITUTION,753388.67,173279.39,180813.28,399295.99,3815983301.75,0.00019743
2025-02,BROKERAGE,B008,STOCK,RETAIL,5478419.24,1260036.43,1314820.62,2903562.2,14677692159.71,0.00037325
2025-02,BROKERAGE,B008,FUND,RETAIL,1605743.57,369321.02,385378.46,851044.09,4780091316.38,0.00033592
2025-02,BROKERAGE,B008,BOND,RETAIL,755644.03,173798.13,181354.57,400491.34,2811818421.4,0.00026874
2025-02,BROKERAGE,B008,ETF,RETAIL,1605743.57,369321.02,385378.46,851044.09,5246441688.71,0.00030606
2025-02,BROKERAGE,B008,STOCK,HNW,2445722.88,562516.26,586973.49,1296233.12,7528451525.69,0.00032486
2025-02,BROKERAGE,B008,FUND,HNW,716849.81,164875.46,172043.95,379930.4,2451794558.17,0.00029238
2025-02,BROKERAGE,B008,BOND,HNW,337341.09,77588.45,80961.86,178790.78,1442232093.04,0.0002339
2025-02,BROKERAGE,B008,ETF,HNW,716849.81,164875.46,172043.95,379930.4,2690994027.26,0.00026639
2025-02,BROKERAGE,B008,STOCK,INSTITUTION,1635699.46,376210.88,392567.87,866920.71,6793674656.78,0.00024077
2025-02,BROKERAGE,B008,FUND,INSTITUTION,479429.15,110268.7,115063.0,254097.45,2212499409.3,0.00021669
2025-02,BROKERAGE,B008,BOND,INSTITUTION,225613.72,51891.16,54147.29,119575.27,1301470240.76,0.00017335
2025-02,BROKERAGE,B008,ETF,INSTITUTION,479429.15,110268.7,115063.0,254097.45,2428353010.2,0.00019743
2025-02,BROKERAGE,B009,STOCK,RETAIL,3913156.6,900026.02,1173946.98,1839183.6,10484065828.36,0.00037325
2025-02,BROKERAGE,B009,FUND,RETAIL,1146959.69,263800.73,344087.91,539071.06,3414350940.27,0.00033592
2025-02,BROKERAGE,B009,BOND,RETAIL,539745.74,124141.52,161923.72,253680.5,2008441729.57,0.00026874
2025-02,BROKERAGE,B009,ETF,RETAIL,1146959.69,263800.73,344087.91,539071.06,3747458349.08,0.00030606
2025-02,BROKERAGE,B009,STOCK,HNW,1746944.91,401797.33,524083.47,821064.11,5377465375.49,0.00032486
2025-02,BROKERAGE,B009,FUND,HNW,512035.58,117768.18,153610.67,240656.72,1751281827.27,0.00029238
2025-02,BROKERAGE,B009,BOND,HNW,240957.92,55420.32,72287.38,113250.22,1030165780.75,0.0002339
2025-02,BROKERAGE,B009,ETF,HNW,512035.58,117768.18,153610.67,240656.72,1922138590.9,0.00026639
2025-02,BROKERAGE,B009,STOCK,INSTITUTION,1168356.76,268722.05,350507.03,549127.68,4852624754.84,0.00024077
2025-02,BROKERAGE,B009,FUND,INSTITUTION,342449.39,78763.36,102734.82,160951.22,1580356720.93,0.00021669
2025-02,BROKERAGE,B009,BOND,INSTITUTION,161152.66,37065.11,48345.8,75741.75,929621600.54,0.00017335
2025-02,BROKERAGE,B009,ETF,INSTITUTION,342449.39,78763.36,102734.82,160951.22,1734537864.43,0.00019743
2025-02,IB,B001,IB_PROJECT,INSTITUTION,3945708.79,1499369.34,868055.93,1578283.52,0.0,0.0
2025-02,IB,B002,IB_PROJECT,INSTITUTION,5787039.57,2199075.03,2199075.03,1388889.5,0.0,0.0
2025-02,IB,B003,IB_PROJECT,INSTITUTION,3419614.29,1299453.43,752315.14,1367845.72,0.0,0.0
2025-02,IB,B004,IB_PROJECT,INSTITUTION,2630472.53,999579.56,578703.96,1052189.01,0.0,0.0
2025-02,IB,B005,IB_PROJECT,INSTITUTION,2367425.28,899621.61,520833.56,946970.11,0.0,0.0
2025-02,IB,B006,IB_PROJECT,INSTITUTION,2104378.02,799663.65,462963.17,841751.21,0.0,0.0
2025-02,IB,B007,IB_PROJECT,INSTITUTION,2893519.78,1099537.52,636574.35,1157407.91,0.0,0.0
2025-02,IB,B008,IB_PROJECT,INSTITUTION,1841330.77,699705.69,405092.77,736532.31,0.0,0.0
2025-02,IB,B009,IB_PROJECT,INSTITUTION,1315236.26,499789.78,289351.98,526094.51,0.0,0.0
2025-02,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,4364645.18,1265747.1,1047514.84,2051383.24,0.0,0.0
2025-02,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,6401479.6,1856429.09,2560591.84,1984458.68,0.0,0.0
2025-02,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,3782692.49,1096980.82,907846.2,1777865.47,0.0,0.0
2025-02,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,2909763.46,843831.4,698343.23,1367588.82,0.0,0.0
2025-02,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,2618787.11,759448.26,628508.91,1230829.94,0.0,0.0
2025-02,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,2327810.76,675065.12,558674.58,1094071.06,0.0,0.0
2025-02,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,3200739.8,928214.54,768177.55,1504347.71,0.0,0.0
2025-02,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,2036834.42,590681.98,488840.26,957312.18,0.0,0.0
2025-02,ASSET_MGMT,B009,ASSET_MGMT_PLAN,HNW,1454881.73,421915.7,349171.61,683794.41,0.0,0.0
2025-02,PROPRIETARY,B001,PROPRIETARY_BOOK,INSTITUTION,21554041.9,1724323.35,2155404.19,17674314.36,0.0,0.0
2025-02,PROPRIETARY,B002,PROPRIETARY_BOOK,INSTITUTION,31612594.79,2529007.58,8219274.64,20864312.56,0.0,0.0
2025-02,PROPRIETARY,B003,PROPRIETARY_BOOK,INSTITUTION,18680169.65,1494413.57,1868016.96,15317739.11,0.0,0.0
2025-02,PROPRIETARY,B004,PROPRIETARY_BOOK,INSTITUTION,14369361.27,1149548.9,1436936.13,11782876.24,0.0,0.0
2025-02,PROPRIETARY,B005,PROPRIETARY_BOOK,INSTITUTION,12932425.14,1034594.01,1293242.51,10604588.61,0.0,0.0
2025-02,PROPRIETARY,B006,PROPRIETARY_BOOK,INSTITUTION,11495489.01,919639.12,1149548.9,9426300.99,0.0,0.0
2025-02,PROPRIETARY,B007,PROPRIETARY_BOOK,INSTITUTION,15806297.39,1264503.79,1580629.74,12961163.86,0.0,0.0
2025-02,PROPRIETARY,B008,PROPRIETARY_BOOK,INSTITUTION,10058552.89,804684.23,1005855.29,8248013.37,0.0,0.0
2025-02,PROPRIETARY,B009,PROPRIETARY_BOOK,INSTITUTION,7184680.63,574774.45,718468.06,5891438.12,0.0,0.0
2025-02,MARGIN,B001,MARGIN_FINANCING,HNW,19280828.26,3470549.09,3470549.09,12339730.09,243444801265.36,7.92e-05
2025-02,MARGIN,B002,MARGIN_FINANCING,HNW,28278548.11,5090138.66,9614706.36,13573703.1,357052375189.19,7.92e-05
2025-02,MARGIN,B003,MARGIN_FINANCING,HNW,16710051.16,3007809.21,3007809.21,10694432.74,210985494429.98,7.92e-05
2025-02,MARGIN,B004,MARGIN_FINANCING,HNW,12853885.51,2313699.39,2313699.39,8226486.72,162296534176.91,7.92e-05
2025-02,MARGIN,B005,MARGIN_FINANCING,HNW,11568496.96,2082329.45,2082329.45,7403838.05,146066880759.21,7.92e-05
2025-02,MARGIN,B006,MARGIN_FINANCING,HNW,10283108.41,1850959.51,1850959.51,6581189.38,129837227341.52,7.92e-05
2025-02,MARGIN,B007,MARGIN_FINANCING,HNW,14139274.06,2545069.33,2545069.33,9049135.4,178526187594.6,7.92e-05
2025-02,MARGIN,B008,MARGIN_FINANCING,HNW,8997719.85,1619589.57,1619589.57,5758540.71,113607573923.83,7.92e-05
2025-02,MARGIN,B009,MARGIN_FINANCING,HNW,6426942.75,1156849.7,1156849.7,4113243.36,81148267088.45,7.92e-05
2025-02,WEALTH,B001,WEALTH_PRODUCT,HNW,6784822.48,2849625.44,2306839.64,1628357.4,0.0,0.0
2025-02,WEALTH,B002,WEALTH_PRODUCT,HNW,9951072.98,4179450.65,4975536.49,796085.84,0.0,0.0
2025-02,WEALTH,B003,WEALTH_PRODUCT,HNW,4704143.59,1975740.31,1599408.82,1128994.46,0.0,0.0
2025-02,WEALTH,B004,WEALTH_PRODUCT,HNW,3618571.99,1519800.24,1230314.48,868457.28,0.0,0.0
2025-02,WEALTH,B005,WEALTH_PRODUCT,HNW,4070893.49,1709775.27,1384103.79,977014.44,0.0,0.0
2025-02,WEALTH,B006,WEALTH_PRODUCT,HNW,2894857.59,1215840.19,984251.58,694765.82,0.0,0.0
2025-02,WEALTH,B007,WEALTH_PRODUCT,HNW,3980429.19,1671780.26,1353345.92,955303.01,0.0,0.0
2025-02,WEALTH,B008,WEALTH_PRODUCT,HNW,2533000.39,1063860.17,861220.13,607920.09,0.0,0.0
2025-02,WEALTH,B009,WEALTH_PRODUCT,HNW,1809286.0,759900.12,615157.24,434228.64,0.0,0.0
2025-02,HQ,B001,HQ_SERVICE,INSTITUTION,7425000.0,4826250.0,5346000.0,-2747250.0,0.0,0.0
2025-02,HQ,B002,HQ_SERVICE,INSTITUTION,10890000.0,7078500.0,9583200.0,-5771700.0,0.0,0.0
2025-02,HQ,B003,HQ_SERVICE,INSTITUTION,6435000.0,4182750.0,4633200.0,-2380950.0,0.0,0.0
2025-02,HQ,B004,HQ_SERVICE,INSTITUTION,4950000.0,3217500.0,3564000.0,-1831500.0,0.0,0.0
2025-02,HQ,B005,HQ_SERVICE,INSTITUTION,4455000.0,2895750.0,3207600.0,-1648350.0,0.0,0.0
2025-02,HQ,B006,HQ_SERVICE,INSTITUTION,3960000.0,2574000.0,2851200.0,-1465200.0,0.0,0.0
2025-02,HQ,B007,HQ_SERVICE,INSTITUTION,5445000.0,3539250.0,3920400.0,-2014650.0,0.0,0.0
2025-02,HQ,B008,HQ_SERVICE,INSTITUTION,3465000.0,2252250.0,2494800.0,-1282050.0,0.0,0.0
2025-02,HQ,B009,HQ_SERVICE,INSTITUTION,2475000.0,1608750.0,1782000.0,-915750.0,0.0,0.0
2025-03,BROKERAGE,B001,STOCK,RETAIL,14407531.13,3313732.16,3457807.47,7635991.5,38600424186.25,0.00037325
2025-03,BROKERAGE,B001,FUND,RETAIL,4222897.05,971266.32,1013495.29,2238135.44,12571019371.0,0.00033592
2025-03,BROKERAGE,B001,BOND,RETAIL,1987245.67,457066.5,476938.96,1053240.21,7394717277.06,0.00026874
2025-03,BROKERAGE,B001,ETF,RETAIL,4222897.05,971266.32,1013495.29,2238135.44,13797460285.24,0.00030606
2025-03,BROKERAGE,B001,STOCK,HNW,6431933.54,1479344.71,1543664.05,3408924.78,19798849791.58,0.00032486
2025-03,BROKERAGE,B001,FUND,HNW,1885221.9,433601.04,452453.26,999167.61,6447901273.12,0.00029238
2025-03,BROKERAGE,B001,BOND,HNW,887163.25,204047.55,212919.18,470196.52,3792883101.83,0.0002339
2025-03,BROKERAGE,B001,ETF,HNW,1885221.9,433601.04,452453.26,999167.61,7076964811.96,0.00026639
2025-03,BROKERAGE,B001,STOCK,INSTITUTION,4301677.15,989385.74,1032402.52,2279888.89,17866482051.92,0.00024077
2025-03,BROKERAGE,B001,FUND,INSTITUTION,1260836.41,289992.37,302600.74,668243.3,5818586108.86,0.00021669
2025-03,BROKERAGE,B001,BOND,INSTITUTION,593334.78,136467.0,142400.35,314467.43,3422697711.1,0.00017335
2025-03,BROKERAGE,B001,ETF,INSTITUTION,1260836.41,289992.37,302600.74,668243.3,6386253046.31,0.00019743
2025-03,BROKERAGE,B002,STOCK,RETAIL,22671222.16,5214381.1,9068488.87,8388352.2,76893305401.02,0.00029484
2025-03,BROKERAGE,B002,FUND,RETAIL,6645013.39,1528353.08,2658005.36,2458654.96,25041881069.3,0.00026536
2025-03,BROKERAGE,B002,BOND,RETAIL,3127065.13,719224.98,1250826.05,1157014.1,14730518276.06,0.00021228
2025-03,BROKERAGE,B002,ETF,RETAIL,6645013.39,1528353.08,2658005.36,2458654.96,27484991417.52,0.00024177
2025-03,BROKERAGE,B002,STOCK,HNW,10121081.32,2327848.7,4048432.53,3744800.09,39439955277.88,0.00025662
2025-03,BROKERAGE,B002,FUND,HNW,2966523.84,682300.48,1186609.53,1097613.82,12844429879.77,0.00023096
2025-03,BROKERAGE,B002,BOND,HNW,1396011.22,321082.58,558404.49,516524.15,7555546988.1,0.00018477
2025-03,BROKERAGE,B002,ETF,HNW,2966523.84,682300.48,1186609.53,1097613.82,14097544989.99,0.00021043
2025-03,BROKERAGE,B002,STOCK,INSTITUTION,7140901.12,1642407.26,2856360.45,2642133.42,35590615642.76,0.00020064
2025-03,BROKERAGE,B002,FUND,INSTITUTION,2093022.74,481395.23,837209.1,774418.41,11590813523.5,0.00018058
2025-03,BROKERAGE,B002,BOND,INSTITUTION,984951.88,226538.93,393980.75,364432.2,6818125602.06,0.00014446
2025-03,BROKERAGE,B002,ETF,INSTITUTION,2093022.74,481395.23,837209.1,774418.41,12721624598.97,0.00016452
2025-03,BROKERAGE,B003,STOCK,RETAIL,12486526.98,2871901.2,2996766.47,6617859.3,35214422064.65,0.00035459
2025-03,BROKERAGE,B003,FUND,RETAIL,3659844.11,841764.15,878362.59,1939717.38,11468298373.54,0.00031913
2025-03,BROKERAGE,B003,BOND,RETAIL,1722279.58,396124.3,413347.1,912808.18,6746057866.79,0.0002553
2025-03,BROKERAGE,B003,ETF,RETAIL,3659844.11,841764.15,878362.59,1939717.38,12587156751.45,0.00029076
2025-03,BROKERAGE,B003,STOCK,HNW,5574342.4,1282098.75,1337842.18,2954401.47,18062108581.79,0.00030862
2025-03,BROKERAGE,B003,FUND,HNW,1633858.98,375787.57,392126.16,865945.26,5882295898.28,0.00027776
2025-03,BROKERAGE,B003,BOND,HNW,768874.81,176841.21,184529.96,407503.65,3460174057.81,0.00022221
2025-03,BROKERAGE,B003,ETF,HNW,1633858.98,375787.57,392126.16,865945.26,6456178424.95,0.00025307
2025-03,BROKERAGE,B003,STOCK,INSTITUTION,3728120.2,857467.65,894748.85,1975903.7,16299246784.21,0.00022873
2025-03,BROKERAGE,B003,FUND,INSTITUTION,1092724.89,251326.72,262253.97,579144.19,5308183818.61,0.00020586
2025-03,BROKERAGE,B003,BOND,INSTITUTION,514223.48,118271.4,123413.63,272538.44,3122461069.77,0.00016469
2025-03,BROKERAGE,B003,ETF,INSTITUTION,1092724.89,251326.72,262253.97,579144.19,5826055410.67,0.00018756
2025-03,BROKERAGE,B004,STOCK,RETAIL,9605020.75,2209154.77,2305204.98,5090661.0,25733616124.16,0.00037325
2025-03,BROKERAGE,B004,FUND,RETAIL,2815264.7,647510.88,675663.53,1492090.29,8380679580.67,0.00033592
2025-03,BROKERAGE,B004,BOND,RETAIL,1324830.45,304711.0,317959.31,702160.14,4929811518.04,0.00026874
2025-03,BROKERAGE,B004,ETF,RETAIL,2815264.7,647510.88,675663.53,1492090.29,9198306856.83,0.00030606
2025-03,BROKERAGE,B004,STOCK,HNW,4287955.69,986229.81,1029109.37,2272616.52,13199233194.39,0.00032486
2025-03,BROKERAGE,B004,FUND,HNW,1256814.6,289067.36,301635.5,666111.74,4298600848.75,0.00029238
2025-03,BROKERAGE,B004,BOND,HNW,591442.16,136031.7,141946.12,313464.35,2528588734.56,0.0002339
2025-03,BROKERAGE,B004,ETF,HNW,1256814.6,289067.36,301635.5,666111.74,4717976541.31,0.00026639
2025-03,BROKERAGE,B004,STOCK,INSTITUTION,2867784.77,659590.5,688268.34,1519925.93,11910988034.61,0.00024077
2025-03,BROKERAGE,B004,FUND,INSTITUTION,840557.6,193328.25,201733.82,445495.53,3879057405.91,0.00021669
2025-03,BROKERAGE,B004,BOND,INSTITUTION,395556.52,90978.0,94933.56,209644.96,2281798474.06,0.00017335
2025-03,BROKERAGE,B004,ETF,INSTITUTION,840557.6,193328.25,201733.82,445495.53,4257502030.88,0.00019743
2025-03,BROKERAGE,B005,STOCK,RETAIL,8644518.68,1988239.3,2074684.48,4581594.9,23160254511.75,0.00037325
2025-03,BROKERAGE,B005,FUND,RETAIL,2533738.23,582759.79,608097.18,1342881.26,7542611622.6,0.00033592
2025-03,BROKERAGE,B005,BOND,RETAIL,1192347.4,274239.9,286163.38,631944.12,4436830366.24,0.00026874
2025-03,BROKERAGE,B005,ETF,RETAIL,2533738.23,582759.79,608097.18,1342881.26,8278476171.15,0.00030606
2025-03,BROKERAGE,B005,STOCK,HNW,3859160.12,887606.83,926198.43,2045354.87,11879309874.95,0.00032486
2025-03,BROKERAGE,B005,FUND,HNW,1131133.14,260160.62,271471.95,599500.56,3868740763.87,0.00029238
2025-03,BROKERAGE,B005,BOND,HNW,532297.95,122428.53,127751.51,282117.91,2275729861.1,0.0002339
2025-03,BROKERAGE,B005,ETF,HNW,1131133.14,260160.62,271471.95,599500.56,4246178887.18,0.00026639
2025-03,BROKERAGE,B005,STOCK,INSTITUTION,2581006.29,593631.45,619441.51,1367933.33,10719889231.15,0.00024077
2025-03,BROKERAGE,B005,FUND,INSTITUTION,756501.84,173995.42,181560.44,400945.98,3491151665.32,0.00021669
2025-03,BROKERAGE,B005,BOND,INSTITUTION,356000.87,81880.2,85440.21,188680.46,2053618626.66,0.00017335
2025-03,BROKERAGE,B005,ETF,INSTITUTION,756501.84,173995.42,181560.44,400945.98,3831751827.79,0.00019743
2025-03,BROKERAGE,B006,STOCK,RETAIL,7684016.6,1767323.82,2305204.98,3611487.8,20586892899.33,0.00037325
2025-03,BROKERAGE,B006,FUND,RETAIL,2252211.76,518008.71,675663.53,1058539.53,6704543664.53,0.00033592
2025-03,BROKERAGE,B006,BOND,RETAIL,1059864.36,243768.8,317959.31,498136.25,3943849214.43,0.00026874
2025-03,BROKERAGE,B006,ETF,RETAIL,2252211.76,518008.71,675663.53,1058539.53,7358645485.46,0.00030606
2025-03,BROKERAGE,B006,STOCK,HNW,3430364.55,788983.85,1029109.37,1612271.34,10559386555.51,0.00032486
2025-03,BROKERAGE,B006,FUND,HNW,1005451.68,231253.89,301635.5,472562.29,3438880679.0,0.00029238
2025-03,BROKERAGE,B006,BOND,HNW,473153.73,108825.36,141946.12,222382.25,2022870987.65,0.0002339
2025-03,BROKERAGE,B006,ETF,HNW,1005451.68,231253.89,301635.5,472562.29,3774381233.05,0.00026639
2025-03,BROKERAGE,B006,STOCK,INSTITUTION,2294227.81,527672.4,688268.34,1078287.07,9528790427.69,0.00024077
2025-03,BROKERAGE,B006,FUND,INSTITUTION,672446.08,154662.6,201733.82,316049.66,3103245924.73,0.00021669
2025-03,BROKERAGE,B006,BOND,INSTITUTION,316445.22,72782.4,94933.56,148729.25,1825438779.25,0.00017335
2025-03,BROKERAGE,B006,ETF,INSTITUTION,672446.08,154662.6,201733.82,316049.66,3406001624.7,0.00019743
2025-03,BROKERAGE,B007,STOCK,RETAIL,10565522.83,2430070.25,2535725.48,5599727.1,28306977736.58,0.00037325
2025-03,BROKERAGE,B007,FUND,RETAIL,3096791.17,712261.97,743229.88,1641299.32,9218747538.73,0.00033592
2025-03,BROKERAGE,B007,BOND,RETAIL,1457313.49,335182.1,349755.24,772376.15,5422792669.84,0.00026874
2025-03,BROKERAGE,B007,ETF,RETAIL,3096791.17,712261.97,743229.88,1641299.32,10118137542.51,0.00030606
2025-03,BROKERAGE,B007,STOCK,HNW,4716751.26,1084852.79,1132020.3,2499878.17,14519156513.82,0.00032486
2025-03,BROKERAGE,B007,FUND,HNW,1382496.06,317974.09,331799.05,732722.91,4728460933.62,0.00029238
2025-03,BROKERAGE,B007,BOND,HNW,650586.38,149634.87,156140.73,344810.78,2781447608.01,0.0002339
2025-03,BROKERAGE,B007,ETF,HNW,1382496.06,317974.09,331799.05,732722.91,5189774195.44,0.00026639
2025-03,BROKERAGE,B007,STOCK,INSTITUTION,3154563.24,725549.55,757095.18,1671918.52,13102086838.07,0.00024077
2025-03,BROKERAGE,B007,FUND,INSTITUTION,924613.36,212661.07,221907.21,490045.08,4266963146.5,0.00021669
2025-03,BROKERAGE,B007,BOND,INSTITUTION,435112.17,100075.8,104426.92,230609.45,2509978321.47,0.00017335
2025-03,BROKERAGE,B007,ETF,INSTITUTION,924613.36,212661.07,221907.21,490045.08,4683252233.96,0.00019743
2025-03,BROKERAGE,B008,STOCK,RETAIL,6723514.53,1546408.34,1613643.49,3563462.7,18013531286.91,0.00037325
2025-03,BROKERAGE,B008,FUND,RETAIL,1970685.29,453257.62,472964.47,1044463.2,5866475706.47,0.00033592
2025-03,BROKERAGE,B008,BOND,RETAIL,927381.31,213297.7,222571.52,491512.1,3450868062.63,0.00026874
2025-03,BROKERAGE,B008,ETF,RETAIL,1970685.29,453257.62,472964.47,1044463.2,6438814799.78,0.00030606
2025-03,BROKERAGE,B008,STOCK,HNW,3001568.98,690360.87,720376.56,1590831.56,9239463236.07,0.00032486
2025-03,BROKERAGE,B008,FUND,HNW,879770.22,202347.15,211144.85,466278.22,3009020594.12,0.00029238
2025-03,BROKERAGE,B008,BOND,HNW,414009.52,95222.19,99362.28,219425.04,1770012114.19,0.0002339
2025-03,BROKERAGE,B008,ETF,HNW,879770.22,202347.15,211144.85,466278.22,3302583578.91,0.00026639
2025-03,BROKERAGE,B008,STOCK,INSTITUTION,2007449.34,461713.35,481787.84,1063948.15,8337691624.23,0.00024077
2025-03,BROKERAGE,B008,FUND,INSTITUTION,588390.32,135329.77,141213.68,311846.87,2715340184.14,0.00021669
2025-03,BROKERAGE,B008,BOND,INSTITUTION,276889.56,63684.6,66453.5,146751.47,1597258931.84,0.00017335
2025-03,BROKERAGE,B008,ETF,INSTITUTION,588390.32,135329.77,141213.68,311846.87,2980251421.61,0.00019743
2025-03,BROKERAGE,B009,STOCK,RETAIL,4802510.38,1104577.39,1440753.11,2257179.88,12866808062.08,0.00037325
2025-03,BROKERAGE,B009,FUND,RETAIL,1407632.35,323755.44,422289.71,661587.21,4190339790.33,0.00033592
2025-03,BROKERAGE,B009,BOND,RETAIL,662415.22,152355.5,198724.57,311335.16,2464905759.02,0.00026874
2025-03,BROKERAGE,B009,ETF,RETAIL,1407632.35,323755.44,422289.71,661587.21,4599153428.41,0.00030606
2025-03,BROKERAGE,B009,STOCK,HNW,2143977.85,493114.9,643193.35,1007669.59,6599616597.19,0.00032486
2025-03,BROKERAGE,B009,FUND,HNW,628407.3,144533.68,188522.19,295351.43,2149300424.37,0.00029238
2025-03,BROKERAGE,B009,BOND,HNW,295721.08,68015.85,88716.32,138988.91,1264294367.28,0.0002339
2025-03,BROKERAGE,B009,ETF,HNW,628407.3,144533.68,188522.19,295351.43,2358988270.65,0.00026639
2025-03,BROKERAGE,B009,STOCK,INSTITUTION,1433892.38,329795.25,430167.72,673929.42,5955494017.31,0.00024077
2025-03,BROKERAGE,B009,FUND,INSTITUTION,420278.8,96664.12,126083.64,197531.04,1939528702.95,0.00021669
2025-03,BROKERAGE,B009,BOND,INSTITUTION,197778.26,45489.0,59333.48,92955.78,1140899237.03,0.00017335
2025-03,BROKERAGE,B009,ETF,INSTITUTION,420278.8,96664.12,126083.64,197531.04,2128751015.44,0.00019743
2025-03,IB,B001,IB_PROJECT,INSTITUTION,4842460.79,1840135.1,1065341.37,1936984.32,0.0,0.0
2025-03,IB,B002,IB_PROJECT,INSTITUTION,7102275.83,2698864.82,2698864.82,1704546.2,0.0,0.0
2025-03,IB,B003,IB_PROJECT,INSTITUTION,4196799.35,1594783.75,923295.86,1678719.74,0.0,0.0
2025-03,IB,B004,IB_PROJECT,INSTITUTION,3228307.2,1226756.73,710227.58,1291322.88,0.0,0.0
2025-03,IB,B005,IB_PROJECT,INSTITUTION,2905476.48,1104081.06,639204.82,1162190.59,0.0,0.0
2025-03,IB,B006,IB_PROJECT,INSTITUTION,2582645.76,981405.39,568182.07,1033058.3,0.0,0.0
2025-03,IB,B007,IB_PROJECT,INSTITUTION,3551137.92,1349432.41,781250.34,1420455.17,0.0,0.0
2025-03,IB,B008,IB_PROJECT,INSTITUTION,2259815.04,858729.71,497159.31,903926.01,0.0,0.0
2025-03,IB,B009,IB_PROJECT,INSTITUTION,1614153.6,613378.37,355113.79,645661.44,0.0,0.0
2025-03,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,5356610.0,1553416.9,1285586.4,2517606.7,0.0,0.0
2025-03,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,7856361.33,2278344.79,3142544.53,2435472.01,0.0,0.0
2025-03,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,4642395.33,1346294.65,1114174.88,2181925.81,0.0,0.0
2025-03,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,3571073.33,1035611.27,857057.6,1678404.47,0.0,0.0
2025-03,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,3213966.0,932050.14,771351.84,1510564.02,0.0,0.0
2025-03,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,2856858.67,828489.01,685646.08,1342723.57,0.0,0.0
2025-03,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,3928180.67,1139172.39,942763.36,1846244.91,0.0,0.0
2025-03,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,2499751.33,724927.89,599940.32,1174883.13,0.0,0.0
